datetime,value
2019-12-03 19:00,73.832
2019-12-03 19:15,73.832
2019-12-03 19:30,73.831
2019-12-03 19:45,73.831
2019-12-03 20:00,73.831
2019-12-03 20:15,73.831
2019-12-03 20:30,73.831
2019-12-03 20:45,73.830
2019-12-03 21:00,73.830
2019-12-03 21:15,73.830
2019-12-03 21:30,73.829
2019-12-03 21:45,73.828
2019-12-03 22:00,73.827
2019-12-03 22:15,73.827
2019-12-03 22:30,73.827
2019-12-03 22:45,73.827
2019-12-03 23:00,73.825
2019-12-03 23:15,73.825
2019-12-03 23:30,73.825
2019-12-03 23:45,73.824
2019-12-04 00:00,73.823
2019-12-04 00:15,73.823
2019-12-04 00:30,73.823
2019-12-04 00:45,73.823
2019-12-04 01:00,73.822
2019-12-04 01:15,73.822
2019-12-04 01:30,73.822
2019-12-04 01:45,73.822
2019-12-04 02:00,73.823
2019-12-04 02:15,73.821
2019-12-04 02:30,73.821
2019-12-04 02:45,73.820
2019-12-04 03:00,73.820
2019-12-04 03:15,73.819
2019-12-04 03:30,73.819
2019-12-04 03:45,73.819
2019-12-04 04:00,73.817
2019-12-04 04:15,73.817
2019-12-04 04:30,73.817
2019-12-04 04:45,73.816
2019-12-04 05:00,73.816
2019-12-04 05:15,73.815
2019-12-04 05:30,73.815
2019-12-04 05:45,73.814
2019-12-04 06:00,73.814
2019-12-04 06:15,73.813
2019-12-04 06:30,73.812
2019-12-04 06:45,73.812
2019-12-04 07:00,73.811
2019-12-04 07:15,73.811
2019-12-04 07:30,73.810
2019-12-04 07:45,73.810
2019-12-04 08:00,73.810
2019-12-04 08:15,73.810
2019-12-04 08:30,73.809
2019-12-04 08:45,73.809
2019-12-04 09:00,73.808
2019-12-04 09:15,73.808
2019-12-04 09:30,73.807
2019-12-04 09:45,73.807
2019-12-04 10:00,73.805
2019-12-04 10:15,73.805
2019-12-04 10:30,73.805
2019-12-04 10:45,73.804
2019-12-04 11:00,73.805
2019-12-04 11:15,73.805
2019-12-04 11:30,73.805
2019-12-04 11:45,73.804
2019-12-04 12:00,73.804
2019-12-04 12:15,73.804
2019-12-04 12:30,73.803
2019-12-04 12:45,73.803
2019-12-04 13:00,73.803
2019-12-04 13:15,73.803
2019-12-04 13:30,73.802
2019-12-04 13:45,73.802
2019-12-04 14:00,73.801
2019-12-04 14:15,73.800
2019-12-04 14:30,73.800
2019-12-04 14:45,73.799
2019-12-04 15:00,73.798
2019-12-04 15:15,73.798
2019-12-04 15:30,73.798
2019-12-04 15:45,73.797
2019-12-04 16:00,73.797
2019-12-04 16:15,73.797
2019-12-04 16:30,73.797
2019-12-04 16:45,73.797
2019-12-04 17:00,73.797
2019-12-04 17:15,73.796
2019-12-04 17:30,73.795
2019-12-04 17:45,73.795
2019-12-04 18:00,73.794
2019-12-04 18:15,73.794
2019-12-04 18:30,73.794
2019-12-04 18:45,73.794
2019-12-04 19:00,73.793
2019-12-04 19:15,73.792
2019-12-04 19:30,73.792
2019-12-04 19:45,73.791
2019-12-04 20:00,73.790
2019-12-04 20:15,73.790
2019-12-04 20:30,73.789
2019-12-04 20:45,73.789
2019-12-04 21:00,73.789
2019-12-04 21:15,73.789
2019-12-04 21:30,73.788
2019-12-04 21:45,73.788
2019-12-04 22:00,73.787
