datetime,value
2019-10-18 14:00,
2019-10-18 14:15,
2019-10-18 14:30,
2019-10-18 14:45,
2019-10-18 15:00,0.643
2019-10-18 15:15,0.642
2019-10-18 15:30,0.643
2019-10-18 15:45,0.641
2019-10-18 16:00,0.641
2019-10-18 16:15,0.641
2019-10-18 16:30,0.640
2019-10-18 16:45,0.640
2019-10-18 17:00,0.641
2019-10-18 17:15,0.640
2019-10-18 17:30,0.641
2019-10-18 17:45,0.641
2019-10-18 18:00,0.640
2019-10-18 18:15,0.639
2019-10-18 18:30,0.639
2019-10-18 18:45,0.638
2019-10-18 19:00,0.638
2019-10-18 19:15,0.637
2019-10-18 19:30,0.636
2019-10-18 19:45,0.636
2019-10-18 20:00,0.636
2019-10-18 20:15,0.635
2019-10-18 20:30,0.634
2019-10-18 20:45,0.634
2019-10-18 21:00,0.633
2019-10-18 21:15,0.633
2019-10-18 21:30,0.633
2019-10-18 21:45,0.632
2019-10-18 22:00,0.632
2019-10-18 22:15,0.632
2019-10-18 22:30,0.631
2019-10-18 22:45,0.631
2019-10-18 23:00,0.630
2019-10-18 23:15,0.630
2019-10-18 23:30,0.629
2019-10-18 23:45,0.630
2019-10-19 00:00,0.630
2019-10-19 00:15,0.629
2019-10-19 00:30,0.629
2019-10-19 00:45,0.628
2019-10-19 01:00,0.627
2019-10-19 01:15,0.627
2019-10-19 01:30,0.627
2019-10-19 01:45,0.628
2019-10-19 02:00,0.628
2019-10-19 02:15,0.626
2019-10-19 02:30,0.627
2019-10-19 02:45,0.626
2019-10-19 03:00,0.626
2019-10-19 03:15,0.627
2019-10-19 03:30,0.625
2019-10-19 03:45,0.626
2019-10-19 04:00,0.626
2019-10-19 04:15,0.625
2019-10-19 04:30,0.625
2019-10-19 04:45,0.626
2019-10-19 05:00,0.625
2019-10-19 05:15,0.624
2019-10-19 05:30,0.624
2019-10-19 05:45,0.625
2019-10-19 06:00,0.625
2019-10-19 06:15,0.624
2019-10-19 06:30,0.625
2019-10-19 06:45,0.624
2019-10-19 07:00,0.624
2019-10-19 07:15,0.624
2019-10-19 07:30,0.623
2019-10-19 07:45,0.623
2019-10-19 08:00,0.623
2019-10-19 08:15,0.623
2019-10-19 08:30,0.623
2019-10-19 08:45,0.622
2019-10-19 09:00,0.623
2019-10-19 09:15,0.623
2019-10-19 09:30,0.623
2019-10-19 09:45,0.623
2019-10-19 10:00,0.623
2019-10-19 10:15,0.622
2019-10-19 10:30,0.622
2019-10-19 10:45,0.622
2019-10-19 11:00,0.623
2019-10-19 11:15,0.623
2019-10-19 11:30,0.622
2019-10-19 11:45,0.621
2019-10-19 12:00,0.621
2019-10-19 12:15,0.621
2019-10-19 12:30,0.621
2019-10-19 12:45,0.621
2019-10-19 13:00,0.620
2019-10-19 13:15,0.619
2019-10-19 13:30,0.619
2019-10-19 13:45,0.619
2019-10-19 14:00,0.619
2019-10-19 14:15,0.619
2019-10-19 14:30,0.618
2019-10-19 14:45,0.618
